nickname,userid,voted_at,total weight(metaforo),"total weight(on chain, floored)",⚠️need_review,address,address weight(floored),explorer_url
otioa,51007,2026-01-13 02:12:25 (UTC+0),24000000,24000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ts2v8jjuarumz0yvvm7en6kp4l4ruhhcm400p9,1000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ts2v8jjuarumz0yvvm7en6kp4l4ruhhcm400p9
otioa,51007,2026-01-13 02:12:25 (UTC+0),24000000,24000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjz5rp9ju470n3errhgeflnvthlxugk9ssyg77c,1000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjz5rp9ju470n3errhgeflnvthlxugk9ssyg77c
otioa,51007,2026-01-13 02:12:25 (UTC+0),24000000,24000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw46l3s96tg0xurnx7wmskcvnnav4uh4xqelphgg,1000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw46l3s96tg0xurnx7wmskcvnnav4uh4xqelphgg
otioa,51007,2026-01-13 02:12:25 (UTC+0),24000000,24000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2hdz5uucs6ghqps0sxseyt53qy74xvgvgy5q0jj,1000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2hdz5uucs6ghqps0sxseyt53qy74xvgvgy5q0jj
otioa,51007,2026-01-13 02:12:25 (UTC+0),24000000,24000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvgqjzgk0xy6yqam2hgrv5mheepuhdza0g7j3clf,1000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvgqjzgk0xy6yqam2hgrv5mheepuhdza0g7j3clf
otioa,51007,2026-01-13 02:12:25 (UTC+0),24000000,24000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga60dezpavnufsrvasl8zz2g5uewzxhggy4dpqh,1000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga60dezpavnufsrvasl8zz2g5uewzxhggy4dpqh
otioa,51007,2026-01-13 02:12:25 (UTC+0),24000000,24000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0qmg56wa7gmtcqex2a7mj2mv4pd4262wsfujk73,1000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0qmg56wa7gmtcqex2a7mj2mv4pd4262wsfujk73
otioa,51007,2026-01-13 02:12:25 (UTC+0),24000000,24000000,False,ckb1qzl58smqy32hnrq6vxjedcxe2fugvnz497h7yvwqvwel40uh4rltcq08zul36l6a4gp23lm8azzqctc88xmra0scv0xec,0,https://explorer.app5.org/address/ckb1qzl58smqy32hnrq6vxjedcxe2fugvnz497h7yvwqvwel40uh4rltcq08zul36l6a4gp23lm8azzqctc88xmra0scv0xec
Juliann,50196,2026-01-12 23:16:11 (UTC+0),19933381,19933381,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwr985zpl8lw9k6eqaaf526qweclgh5z0q8k3ghg,9068631,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwr985zpl8lw9k6eqaaf526qweclgh5z0q8k3ghg
Juliann,50196,2026-01-12 23:16:11 (UTC+0),19933381,19933381,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvms4223sumhv3ex7ucjk43mxec2453j0c9gdygh,10864750,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvms4223sumhv3ex7ucjk43mxec2453j0c9gdygh
Juliann,50196,2026-01-12 23:16:11 (UTC+0),19933381,19933381,False,ckb1qzl58smqy32hnrq6vxjedcxe2fugvnz497h7yvwqvwel40uh4rltcqtdg9qj32yqphe42a3700rf9le0lalr8pqlm5ymh,0,https://explorer.app5.org/address/ckb1qzl58smqy32hnrq6vxjedcxe2fugvnz497h7yvwqvwel40uh4rltcqtdg9qj32yqphe42a3700rf9le0lalr8pqlm5ymh
MissGloria,50998,2026-01-12 23:11:04 (UTC+0),24000000,24000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq084vxx0euhc36tcnsyjf4ny590v94rjpsv8pttm,12000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq084vxx0euhc36tcnsyjf4ny590v94rjpsv8pttm
MissGloria,50998,2026-01-12 23:11:04 (UTC+0),24000000,24000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwgd9av2fhmndvvqklw7f7v6vmn4faanvcn879gl,12000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwgd9av2fhmndvvqklw7f7v6vmn4faanvcn879gl
MissGloria,50998,2026-01-12 23:11:04 (UTC+0),24000000,24000000,False,ckb1qzl58smqy32hnrq6vxjedcxe2fugvnz497h7yvwqvwel40uh4rltcq04879ez40q29z9f7xf3gz5rfh2uh24jhsuj5nra,0,https://explorer.app5.org/address/ckb1qzl58smqy32hnrq6vxjedcxe2fugvnz497h7yvwqvwel40uh4rltcq04879ez40q29z9f7xf3gz5rfh2uh24jhsuj5nra
kaixin,50960,2026-01-12 03:50:58 (UTC+0),30000000,30000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfg779ryncmyvd0sf8ud2g23s4l0m6u95gypr0y6,0,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfg779ryncmyvd0sf8ud2g23s4l0m6u95gypr0y6
kaixin,50960,2026-01-12 03:50:58 (UTC+0),30000000,30000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdh9pw6ktcf8tvq0hedrgpmjmhumj2pscghf8qm3,0,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdh9pw6ktcf8tvq0hedrgpmjmhumj2pscghf8qm3
kaixin,50960,2026-01-12 03:50:58 (UTC+0),30000000,30000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdnetnkt45q7jshvfzlgxr0an6mvvjmwtgz9lxnz,0,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdnetnkt45q7jshvfzlgxr0an6mvvjmwtgz9lxnz
kaixin,50960,2026-01-12 03:50:58 (UTC+0),30000000,30000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw208dq57wm9u8kyqvgekcz9nlj97lntrqkf4rwn,5000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw208dq57wm9u8kyqvgekcz9nlj97lntrqkf4rwn
kaixin,50960,2026-01-12 03:50:58 (UTC+0),30000000,30000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg9tfnasncvu2sfgu55av7e60nv48260vclne5sz,5000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg9tfnasncvu2sfgu55av7e60nv48260vclne5sz
kaixin,50960,2026-01-12 03:50:58 (UTC+0),30000000,30000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2fzjdqq3tn2xyw2jurtennwks7uztpfeqa5qjyc,5000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2fzjdqq3tn2xyw2jurtennwks7uztpfeqa5qjyc
kaixin,50960,2026-01-12 03:50:58 (UTC+0),30000000,30000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqv26thzjwl09selm8mscgdx5gq504yeydqtqj3jr,5000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqv26thzjwl09selm8mscgdx5gq504yeydqtqj3jr
kaixin,50960,2026-01-12 03:50:58 (UTC+0),30000000,30000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvactr7302q7d2php7v7dfjuhzqtmhxkvg637g7r,5000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvactr7302q7d2php7v7dfjuhzqtmhxkvg637g7r
kaixin,50960,2026-01-12 03:50:58 (UTC+0),30000000,30000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2zakxet2tryz6mwhadqwc8v8czmwrn5pgjq2h2u,5000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2zakxet2tryz6mwhadqwc8v8czmwrn5pgjq2h2u
22222bit,50066,2026-01-12 03:16:32 (UTC+0),22222,22222,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfmmaugarkeg9f2jwe69455024d90ytc0g2h7ngu,22222,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfmmaugarkeg9f2jwe69455024d90ytc0g2h7ngu
22222bit,50066,2026-01-12 03:16:32 (UTC+0),22222,22222,False,ckb1qzl58smqy32hnrq6vxjedcxe2fugvnz497h7yvwqvwel40uh4rltcqdnhv7a4lnu9csdkr5yvukqdp3ufysrzuqye97ds,0,https://explorer.app5.org/address/ckb1qzl58smqy32hnrq6vxjedcxe2fugvnz497h7yvwqvwel40uh4rltcqdnhv7a4lnu9csdkr5yvukqdp3ufysrzuqye97ds
KevinW,50133,2026-01-10 04:52:44 (UTC+0),20000000,20000000,False,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvnyvfytcls75sqf3hjj5wd9pu5zujhf9cfnlx49,20000000,https://explorer.app5.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvnyvfytcls75sqf3hjj5wd9pu5zujhf9cfnlx49
